rating,gram_status,subject,item
6,1,CM,OK_332
5,1,CN,OK_332
6,1,CO,OK_332
3,1,CP,OK_332
2,1,CQ,OK_332
5,1,CR,OK_332
6,1,CS,OK_332
7,1,CT,OK_332
3,1,CU,OK_332
2,1,CV,OK_332
7,1,CW,OK_332
6,1,CX,OK_332
3,1,CY,OK_332
3,1,CZ,OK_332
7,1,DA,OK_332
7,1,DB,OK_332
5,1,DC,OK_332
6,1,DD,OK_332
4,1,DE,OK_332
4,1,DF,OK_332
7,1,DG,OK_332
2,1,A,OK_333
4,1,B,OK_333
5,1,C,OK_333
7,1,D,OK_333
6,1,E,OK_333
4,1,F,OK_333
7,1,G,OK_333
2,1,H,OK_333
2,1,I,OK_333
6,1,J,OK_333
1,1,K,OK_333
2,1,L,OK_333
6,1,M,OK_333
6,1,N,OK_333
6,1,O,OK_333
2,1,P,OK_333
6,1,Q,OK_333
2,1,R,OK_333
6,1,S,OK_333
5,1,T,OK_333
4,1,U,OK_333
1,1,V,OK_333
3,1,W,OK_333
5,1,X,OK_333
4,1,Y,OK_333
5,1,Z,OK_333
6,1,AA,OK_333
5,1,AB,OK_333
4,1,AC,OK_333
5,1,AD,OK_333
3,1,AE,OK_333
7,1,AF,OK_333
4,1,AG,OK_333
4,1,AH,OK_333
7,1,AI,OK_333
2,1,AJ,OK_333
5,1,AK,OK_333
4,1,AL,OK_333
3,1,AM,OK_333
7,1,AN,OK_333
6,1,AO,OK_333
7,1,AP,OK_333
5,1,AQ,OK_333
6,1,AR,OK_333
3,1,AS,OK_333
6,1,AT,OK_333
3,1,AU,OK_333
6,1,AV,OK_333
3,1,AW,OK_333
2,1,AX,OK_333
7,1,AY,OK_333
3,1,AZ,OK_333
4,1,BA,OK_333
2,1,BB,OK_333
1,1,BC,OK_333
5,1,BD,OK_333
7,1,BE,OK_333
5,1,BF,OK_333
4,1,BG,OK_333
4,1,BH,OK_333
4,1,BI,OK_333
4,1,BJ,OK_333
6,1,BK,OK_333
2,1,BL,OK_333
7,1,BM,OK_333
6,1,BN,OK_333
3,1,BO,OK_333
5,1,BP,OK_333
5,1,BQ,OK_333
5,1,BR,OK_333
3,1,BS,OK_333
6,1,BT,OK_333
7,1,BU,OK_333
5,1,BV,OK_333
6,1,BW,OK_333
5,1,BX,OK_333
6,1,BY,OK_333
4,1,BZ,OK_333
2,1,CA,OK_333
7,1,CB,OK_333
3,1,CC,OK_333
5,1,CD,OK_333
3,1,CE,OK_333
6,1,CF,OK_333
1,1,CG,OK_333
7,1,CH,OK_333
4,1,CI,OK_333
5,1,CJ,OK_333
2,1,CK,OK_333
5,1,CL,OK_333
5,1,CM,OK_333
1,1,CN,OK_333
4,1,CO,OK_333
5,1,CP,OK_333
3,1,CQ,OK_333
4,1,CR,OK_333
5,1,CS,OK_333
7,1,CT,OK_333
3,1,CU,OK_333
5,1,CV,OK_333
3,1,CW,OK_333
6,1,CX,OK_333
3,1,CY,OK_333
3,1,CZ,OK_333
7,1,DA,OK_333
7,1,DB,OK_333
5,1,DC,OK_333
7,1,DD,OK_333
6,1,DE,OK_333
6,1,DF,OK_333
2,1,DG,OK_333
1,1,A,OK_334
6,1,B,OK_334
5,1,C,OK_334
5,1,D,OK_334
3,1,E,OK_334
4,1,F,OK_334
7,1,G,OK_334
5,1,H,OK_334
4,1,I,OK_334
1,1,J,OK_334
4,1,K,OK_334
2,1,L,OK_334
7,1,M,OK_334
7,1,N,OK_334
7,1,O,OK_334
7,1,P,OK_334
5,1,Q,OK_334
4,1,R,OK_334
5,1,S,OK_334
4,1,T,OK_334
5,1,U,OK_334
4,1,V,OK_334
7,1,W,OK_334
6,1,X,OK_334
5,1,Y,OK_334
4,1,Z,OK_334
4,1,AA,OK_334
6,1,AB,OK_334
2,1,AC,OK_334
5,1,AD,OK_334
3,1,AE,OK_334
5,1,AF,OK_334
5,1,AG,OK_334
6,1,AH,OK_334
7,1,AI,OK_334
1,1,AJ,OK_334
6,1,AK,OK_334
5,1,AL,OK_334
6,1,AM,OK_334
7,1,AN,OK_334
4,1,AO,OK_334
1,1,AP,OK_334
1,1,AQ,OK_334
6,1,AR,OK_334
6,1,AS,OK_334
6,1,AT,OK_334
5,1,AU,OK_334
5,1,AV,OK_334
4,1,AW,OK_334
7,1,AX,OK_334
7,1,AY,OK_334
6,1,AZ,OK_334
6,1,BA,OK_334
6,1,BB,OK_334
1,1,BC,OK_334
2,1,BD,OK_334
7,1,BE,OK_334
2,1,BF,OK_334
2,1,BG,OK_334
3,1,BH,OK_334
5,1,BI,OK_334
2,1,BJ,OK_334
5,1,BK,OK_334
2,1,BL,OK_334
5,1,BM,OK_334
3,1,BN,OK_334
4,1,BO,OK_334
5,1,BP,OK_334
6,1,BQ,OK_334
2,1,BR,OK_334
6,1,BS,OK_334
2,1,BT,OK_334
1,1,BU,OK_334
6,1,BV,OK_334
6,1,BW,OK_334
5,1,BX,OK_334
7,1,BY,OK_334
6,1,BZ,OK_334
2,1,CA,OK_334
5,1,CB,OK_334
3,1,CC,OK_334
7,1,CD,OK_334
2,1,CE,OK_334
7,1,CF,OK_334
6,1,CG,OK_334
5,1,CH,OK_334
5,1,CI,OK_334
5,1,CJ,OK_334
3,1,CK,OK_334
3,1,CL,OK_334
7,1,CM,OK_334
7,1,CN,OK_334
6,1,CO,OK_334
4,1,CP,OK_334
4,1,CQ,OK_334
7,1,CR,OK_334
3,1,CS,OK_334
7,1,CT,OK_334
5,1,CU,OK_334
2,1,CV,OK_334
3,1,CW,OK_334
6,1,CX,OK_334
5,1,CY,OK_334
4,1,CZ,OK_334
7,1,DA,OK_334
6,1,DB,OK_334
4,1,DC,OK_334
5,1,DD,OK_334
3,1,DE,OK_334
2,1,DF,OK_334
5,1,DG,OK_334
3,1,A,OK_335
5,1,B,OK_335
7,1,C,OK_335
7,1,D,OK_335
5,1,E,OK_335
5,1,F,OK_335
7,1,G,OK_335
5,1,H,OK_335
7,1,I,OK_335
3,1,J,OK_335
4,1,K,OK_335
7,1,L,OK_335
7,1,M,OK_335
7,1,N,OK_335
7,1,O,OK_335
7,1,P,OK_335
7,1,Q,OK_335
4,1,R,OK_335
5,1,S,OK_335
7,1,T,OK_335
7,1,U,OK_335
6,1,V,OK_335
6,1,W,OK_335
7,1,X,OK_335
7,1,Y,OK_335
6,1,Z,OK_335
6,1,AA,OK_335
7,1,AB,OK_335
7,1,AC,OK_335
6,1,AD,OK_335
5,1,AE,OK_335
7,1,AF,OK_335
5,1,AG,OK_335
6,1,AH,OK_335
7,1,AI,OK_335
5,1,AJ,OK_335
7,1,AK,OK_335
4,1,AL,OK_335
7,1,AM,OK_335
7,1,AN,OK_335
5,1,AO,OK_335
7,1,AP,OK_335
6,1,AQ,OK_335
6,1,AR,OK_335
6,1,AS,OK_335
7,1,AT,OK_335
6,1,AU,OK_335
7,1,AV,OK_335
6,1,AW,OK_335
4,1,AX,OK_335
7,1,AY,OK_335
7,1,AZ,OK_335
3,1,BA,OK_335
5,1,BB,OK_335
7,1,BC,OK_335
6,1,BD,OK_335
7,1,BE,OK_335
7,1,BF,OK_335
6,1,BG,OK_335
5,1,BH,OK_335
6,1,BI,OK_335
6,1,BJ,OK_335
5,1,BK,OK_335
1,1,BL,OK_335
7,1,BM,OK_335
7,1,BN,OK_335
4,1,BO,OK_335
6,1,BP,OK_335
4,1,BQ,OK_335
6,1,BR,OK_335
6,1,BS,OK_335
4,1,BT,OK_335
7,1,BU,OK_335
6,1,BV,OK_335
4,1,BW,OK_335
6,1,BX,OK_335
6,1,BY,OK_335
6,1,BZ,OK_335
6,1,CA,OK_335
7,1,CB,OK_335
6,1,CC,OK_335
7,1,CD,OK_335
7,1,CE,OK_335
6,1,CF,OK_335
7,1,CG,OK_335
7,1,CH,OK_335
6,1,CI,OK_335
5,1,CJ,OK_335
6,1,CK,OK_335
5,1,CL,OK_335
7,1,CM,OK_335
3,1,CN,OK_335
5,1,CO,OK_335
7,1,CP,OK_335
7,1,CQ,OK_335
7,1,CR,OK_335
6,1,CS,OK_335
6,1,CT,OK_335
5,1,CU,OK_335
5,1,CV,OK_335
5,1,CW,OK_335
7,1,CX,OK_335
2,1,CY,OK_335
4,1,CZ,OK_335
6,1,DA,OK_335
6,1,DB,OK_335
6,1,DC,OK_335
6,1,DD,OK_335
5,1,DE,OK_335
6,1,DF,OK_335
5,1,DG,OK_335
7,1,A,OK_336
7,1,B,OK_336
7,1,C,OK_336
7,1,D,OK_336
7,1,E,OK_336
7,1,F,OK_336
7,1,G,OK_336
7,1,H,OK_336
7,1,I,OK_336
7,1,J,OK_336
7,1,K,OK_336
7,1,L,OK_336
7,1,M,OK_336
7,1,N,OK_336
7,1,O,OK_336
7,1,P,OK_336
7,1,Q,OK_336
6,1,R,OK_336
7,1,S,OK_336
7,1,T,OK_336
7,1,U,OK_336
7,1,V,OK_336
7,1,W,OK_336
7,1,X,OK_336
7,1,Y,OK_336
6,1,Z,OK_336
7,1,AA,OK_336
7,1,AB,OK_336
7,1,AC,OK_336
6,1,AD,OK_336
7,1,AE,OK_336
7,1,AF,OK_336
7,1,AG,OK_336
6,1,AH,OK_336
7,1,AI,OK_336
7,1,AJ,OK_336
7,1,AK,OK_336
7,1,AL,OK_336
7,1,AM,OK_336
7,1,AN,OK_336
7,1,AO,OK_336
7,1,AP,OK_336
7,1,AQ,OK_336
7,1,AR,OK_336
7,1,AS,OK_336
7,1,AT,OK_336
7,1,AU,OK_336
7,1,AV,OK_336
7,1,AW,OK_336
7,1,AX,OK_336
7,1,AY,OK_336
7,1,AZ,OK_336
6,1,BA,OK_336
7,1,BB,OK_336
7,1,BC,OK_336
7,1,BD,OK_336
7,1,BE,OK_336
7,1,BF,OK_336
7,1,BG,OK_336
5,1,BH,OK_336
7,1,BI,OK_336
7,1,BJ,OK_336
7,1,BK,OK_336
7,1,BL,OK_336
7,1,BM,OK_336
7,1,BN,OK_336
6,1,BO,OK_336
7,1,BP,OK_336
7,1,BQ,OK_336
7,1,BR,OK_336
7,1,BS,OK_336
7,1,BT,OK_336
7,1,BU,OK_336
7,1,BV,OK_336
7,1,BW,OK_336
6,1,BX,OK_336
7,1,BY,OK_336
7,1,BZ,OK_336
7,1,CA,OK_336
7,1,CB,OK_336
7,1,CC,OK_336
7,1,CD,OK_336
7,1,CE,OK_336
7,1,CF,OK_336
7,1,CG,OK_336
7,1,CH,OK_336
7,1,CI,OK_336
6,1,CJ,OK_336
7,1,CK,OK_336
7,1,CL,OK_336
7,1,CM,OK_336
7,1,CN,OK_336
7,1,CO,OK_336
7,1,CP,OK_336
7,1,CQ,OK_336
7,1,CR,OK_336
6,1,CS,OK_336
7,1,CT,OK_336
7,1,CU,OK_336
7,1,CV,OK_336
7,1,CW,OK_336
7,1,CX,OK_336
7,1,CY,OK_336
6,1,CZ,OK_336
7,1,DA,OK_336
7,1,DB,OK_336
7,1,DC,OK_336
7,1,DD,OK_336
7,1,DE,OK_336
7,1,DF,OK_336
7,1,DG,OK_336
6,1,A,OK_337
7,1,B,OK_337
6,1,C,OK_337
7,1,D,OK_337
4,1,E,OK_337
7,1,F,OK_337
7,1,G,OK_337
7,1,H,OK_337
7,1,I,OK_337
6,1,J,OK_337
5,1,K,OK_337
7,1,L,OK_337
7,1,M,OK_337
7,1,N,OK_337
4,1,O,OK_337
7,1,P,OK_337
7,1,Q,OK_337
5,1,R,OK_337
6,1,S,OK_337
7,1,T,OK_337
7,1,U,OK_337
7,1,V,OK_337
6,1,W,OK_337
6,1,X,OK_337
7,1,Y,OK_337
5,1,Z,OK_337
7,1,AA,OK_337
7,1,AB,OK_337
7,1,AC,OK_337
7,1,AD,OK_337
5,1,AE,OK_337
7,1,AF,OK_337
7,1,AG,OK_337
7,1,AH,OK_337
3,1,AI,OK_337
6,1,AJ,OK_337
6,1,AK,OK_337
6,1,AL,OK_337
7,1,AM,OK_337
7,1,AN,OK_337
7,1,AO,OK_337
7,1,AP,OK_337
7,1,AQ,OK_337
3,1,AR,OK_337
6,1,AS,OK_337
7,1,AT,OK_337
7,1,AU,OK_337
6,1,AV,OK_337
7,1,AW,OK_337
5,1,AX,OK_337
7,1,AY,OK_337
7,1,AZ,OK_337
5,1,BA,OK_337
7,1,BB,OK_337
7,1,BC,OK_337
6,1,BD,OK_337
6,1,BE,OK_337
4,1,BF,OK_337
7,1,BG,OK_337
5,1,BH,OK_337
6,1,BI,OK_337
6,1,BJ,OK_337
6,1,BK,OK_337
7,1,BL,OK_337
7,1,BM,OK_337
7,1,BN,OK_337
6,1,BO,OK_337
7,1,BP,OK_337
7,1,BQ,OK_337
6,1,BR,OK_337
4,1,BS,OK_337
6,1,BT,OK_337
7,1,BU,OK_337
7,1,BV,OK_337
7,1,BW,OK_337
7,1,BX,OK_337
6,1,BY,OK_337
5,1,BZ,OK_337
6,1,CA,OK_337
6,1,CB,OK_337
7,1,CC,OK_337
6,1,CD,OK_337
5,1,CE,OK_337
7,1,CF,OK_337
7,1,CG,OK_337
7,1,CH,OK_337
7,1,CI,OK_337
5,1,CJ,OK_337
6,1,CK,OK_337
7,1,CL,OK_337
7,1,CM,OK_337
7,1,CN,OK_337
7,1,CO,OK_337
7,1,CP,OK_337
7,1,CQ,OK_337
7,1,CR,OK_337
4,1,CS,OK_337
6,1,CT,OK_337
7,1,CU,OK_337
6,1,CV,OK_337
6,1,CW,OK_337
7,1,CX,OK_337
3,1,CY,OK_337
6,1,CZ,OK_337
7,1,DA,OK_337
7,1,DB,OK_337
7,1,DC,OK_337
7,1,DD,OK_337
3,1,DE,OK_337
7,1,DF,OK_337
6,1,DG,OK_337
7,1,A,OK_338
6,1,B,OK_338
7,1,C,OK_338
3,1,D,OK_338
4,1,E,OK_338
5,1,F,OK_338
7,1,G,OK_338
7,1,H,OK_338
6,1,I,OK_338
3,1,J,OK_338
6,1,K,OK_338
3,1,L,OK_338
6,1,M,OK_338
7,1,N,OK_338
7,1,O,OK_338
7,1,P,OK_338
7,1,Q,OK_338
5,1,R,OK_338
7,1,S,OK_338
7,1,T,OK_338
7,1,U,OK_338
7,1,V,OK_338
2,1,W,OK_338
7,1,X,OK_338
7,1,Y,OK_338
5,1,Z,OK_338
6,1,AA,OK_338
6,1,AB,OK_338
7,1,AC,OK_338
7,1,AD,OK_338
5,1,AE,OK_338
7,1,AF,OK_338
6,1,AG,OK_338
7,1,AH,OK_338
5,1,AI,OK_338
7,1,AJ,OK_338
7,1,AK,OK_338
7,1,AL,OK_338
6,1,AM,OK_338
7,1,AN,OK_338
6,1,AO,OK_338
7,1,AP,OK_338
5,1,AQ,OK_338
5,1,AR,OK_338
5,1,AS,OK_338
7,1,AT,OK_338
6,1,AU,OK_338
6,1,AV,OK_338
3,1,AW,OK_338
5,1,AX,OK_338
1,1,AY,OK_338
7,1,AZ,OK_338
5,1,BA,OK_338
6,1,BB,OK_338
7,1,BC,OK_338
7,1,BD,OK_338
6,1,BE,OK_338
6,1,BF,OK_338
3,1,BG,OK_338
7,1,BH,OK_338
4,1,BI,OK_338
7,1,BJ,OK_338
6,1,BK,OK_338
7,1,BL,OK_338
7,1,BM,OK_338
6,1,BN,OK_338
7,1,BO,OK_338
3,1,BP,OK_338
6,1,BQ,OK_338
7,1,BR,OK_338
6,1,BS,OK_338
6,1,BT,OK_338
7,1,BU,OK_338
3,1,BV,OK_338
6,1,BW,OK_338
3,1,BX,OK_338
7,1,BY,OK_338
7,1,BZ,OK_338
5,1,CA,OK_338
7,1,CB,OK_338
6,1,CC,OK_338
7,1,CD,OK_338
7,1,CE,OK_338
7,1,CF,OK_338
7,1,CG,OK_338
7,1,CH,OK_338
6,1,CI,OK_338
6,1,CJ,OK_338
7,1,CK,OK_338
5,1,CL,OK_338
6,1,CM,OK_338
7,1,CN,OK_338
5,1,CO,OK_338
7,1,CP,OK_338
7,1,CQ,OK_338
5,1,CR,OK_338
7,1,CS,OK_338
7,1,CT,OK_338
7,1,CU,OK_338
6,1,CV,OK_338
6,1,CW,OK_338
7,1,CX,OK_338
6,1,CY,OK_338
6,1,CZ,OK_338
7,1,DA,OK_338
7,1,DB,OK_338
7,1,DC,OK_338
6,1,DD,OK_338
5,1,DE,OK_338
7,1,DF,OK_338
5,1,DG,OK_338
5,1,A,OK_339
7,1,B,OK_339
7,1,C,OK_339
7,1,D,OK_339
4,1,E,OK_339
5,1,F,OK_339
7,1,G,OK_339
7,1,H,OK_339
6,1,I,OK_339
7,1,J,OK_339
7,1,K,OK_339
7,1,L,OK_339
6,1,M,OK_339
7,1,N,OK_339
7,1,O,OK_339
7,1,P,OK_339
7,1,Q,OK_339
1,1,R,OK_339
7,1,S,OK_339
7,1,T,OK_339
7,1,U,OK_339
7,1,V,OK_339
6,1,W,OK_339
7,1,X,OK_339
7,1,Y,OK_339
6,1,Z,OK_339
7,1,AA,OK_339
7,1,AB,OK_339
6,1,AC,OK_339
7,1,AD,OK_339
6,1,AE,OK_339
7,1,AF,OK_339
5,1,AG,OK_339
6,1,AH,OK_339
7,1,AI,OK_339
7,1,AJ,OK_339
7,1,AK,OK_339
7,1,AL,OK_339
7,1,AM,OK_339
7,1,AN,OK_339
6,1,AO,OK_339
7,1,AP,OK_339
6,1,AQ,OK_339
7,1,AR,OK_339
7,1,AS,OK_339
7,1,AT,OK_339
7,1,AU,OK_339
5,1,AV,OK_339
7,1,AW,OK_339
7,1,AX,OK_339
7,1,AY,OK_339
7,1,AZ,OK_339
5,1,BA,OK_339
7,1,BB,OK_339
7,1,BC,OK_339
6,1,BD,OK_339
7,1,BE,OK_339
7,1,BF,OK_339
7,1,BG,OK_339
4,1,BH,OK_339
6,1,BI,OK_339
5,1,BJ,OK_339
7,1,BK,OK_339
7,1,BL,OK_339
7,1,BM,OK_339
7,1,BN,OK_339
7,1,BO,OK_339
7,1,BP,OK_339
7,1,BQ,OK_339
5,1,BR,OK_339
7,1,BS,OK_339
6,1,BT,OK_339
7,1,BU,OK_339
7,1,BV,OK_339
6,1,BW,OK_339
3,1,BX,OK_339
7,1,BY,OK_339
7,1,BZ,OK_339
7,1,CA,OK_339
7,1,CB,OK_339
7,1,CC,OK_339
7,1,CD,OK_339
5,1,CE,OK_339
7,1,CF,OK_339
7,1,CG,OK_339
7,1,CH,OK_339
6,1,CI,OK_339
5,1,CJ,OK_339
7,1,CK,OK_339
7,1,CL,OK_339
7,1,CM,OK_339
7,1,CN,OK_339
7,1,CO,OK_339
7,1,CP,OK_339
7,1,CQ,OK_339
7,1,CR,OK_339
6,1,CS,OK_339
7,1,CT,OK_339
7,1,CU,OK_339
7,1,CV,OK_339
7,1,CW,OK_339
7,1,CX,OK_339
7,1,CY,OK_339
4,1,CZ,OK_339
5,1,DA,OK_339
7,1,DB,OK_339
7,1,DC,OK_339
7,1,DD,OK_339
7,1,DE,OK_339
7,1,DF,OK_339
7,1,DG,OK_339
2,1,A,OK_340
1,1,B,OK_340
7,1,C,OK_340
7,1,D,OK_340
4,1,E,OK_340
1,1,F,OK_340
1,1,G,OK_340
5,1,H,OK_340
7,1,I,OK_340
2,1,J,OK_340
3,1,K,OK_340
4,1,L,OK_340
6,1,M,OK_340
7,1,N,OK_340
2,1,O,OK_340
1,1,P,OK_340
5,1,Q,OK_340
2,1,R,OK_340
3,1,S,OK_340
7,1,T,OK_340
7,1,U,OK_340
1,1,V,OK_340
4,1,W,OK_340
7,1,X,OK_340
3,1,Y,OK_340
2,1,Z,OK_340
5,1,AA,OK_340
2,1,AB,OK_340
7,1,AC,OK_340
2,1,AD,OK_340
2,1,AE,OK_340
7,1,AF,OK_340
2,1,AG,OK_340
1,1,AH,OK_340
7,1,AI,OK_340
1,1,AJ,OK_340
2,1,AK,OK_340
1,1,AL,OK_340
7,1,AM,OK_340
1,1,AN,OK_340
2,1,AO,OK_340
3,1,AP,OK_340
5,1,AQ,OK_340
1,1,AR,OK_340
2,1,AS,OK_340
2,1,AT,OK_340
2,1,AU,OK_340
3,1,AV,OK_340
5,1,AW,OK_340
2,1,AX,OK_340
7,1,AY,OK_340
7,1,AZ,OK_340
7,1,BA,OK_340
2,1,BB,OK_340
2,1,BC,OK_340
3,1,BD,OK_340
1,1,BE,OK_340
2,1,BF,OK_340
1,1,BG,OK_340
7,1,BH,OK_340
2,1,BI,OK_340
3,1,BJ,OK_340
2,1,BK,OK_340
1,1,BL,OK_340
1,1,BM,OK_340
1,1,BN,OK_340
7,1,BO,OK_340
1,1,BP,OK_340
7,1,BQ,OK_340
2,1,BR,OK_340
3,1,BS,OK_340
7,1,BT,OK_340
1,1,BU,OK_340
2,1,BV,OK_340
2,1,BW,OK_340
2,1,BX,OK_340
1,1,BY,OK_340
4,1,BZ,OK_340
1,1,CA,OK_340
1,1,CB,OK_340
3,1,CC,OK_340
1,1,CD,OK_340
6,1,CE,OK_340
7,1,CF,OK_340
1,1,CG,OK_340
3,1,CH,OK_340
4,1,CI,OK_340
5,1,CJ,OK_340
2,1,CK,OK_340
3,1,CL,OK_340
2,1,CM,OK_340
1,1,CN,OK_340
3,1,CO,OK_340
7,1,CP,OK_340
7,1,CQ,OK_340
3,1,CR,OK_340
3,1,CS,OK_340
7,1,CT,OK_340
3,1,CU,OK_340
3,1,CV,OK_340
2,1,CW,OK_340
4,1,CX,OK_340
1,1,CY,OK_340
4,1,CZ,OK_340
5,1,DA,OK_340
1,1,DB,OK_340
2,1,DC,OK_340
3,1,DD,OK_340
2,1,DE,OK_340
2,1,DF,OK_340
3,1,DG,OK_340
3,1,A,OK_341
7,1,B,OK_341
6,1,C,OK_341
7,1,D,OK_341
5,1,E,OK_341
5,1,F,OK_341
7,1,G,OK_341
5,1,H,OK_341
6,1,I,OK_341
7,1,J,OK_341
6,1,K,OK_341
2,1,L,OK_341
6,1,M,OK_341
7,1,N,OK_341
7,1,O,OK_341
5,1,P,OK_341
3,1,Q,OK_341
7,1,R,OK_341
6,1,S,OK_341
7,1,T,OK_341
7,1,U,OK_341
6,1,V,OK_341
6,1,W,OK_341
7,1,X,OK_341
7,1,Y,OK_341
6,1,Z,OK_341
6,1,AA,OK_341
7,1,AB,OK_341
5,1,AC,OK_341
6,1,AD,OK_341
6,1,AE,OK_341
7,1,AF,OK_341
6,1,AG,OK_341
7,1,AH,OK_341
7,1,AI,OK_341
3,1,AJ,OK_341
4,1,AK,OK_341
6,1,AL,OK_341
7,1,AM,OK_341
7,1,AN,OK_341
7,1,AO,OK_341
7,1,AP,OK_341
7,1,AQ,OK_341
7,1,AR,OK_341
6,1,AS,OK_341
6,1,AT,OK_341
7,1,AU,OK_341
7,1,AV,OK_341
4,1,AW,OK_341
7,1,AX,OK_341
7,1,AY,OK_341
6,1,AZ,OK_341
6,1,BA,OK_341
6,1,BB,OK_341
6,1,BC,OK_341
6,1,BD,OK_341
7,1,BE,OK_341
7,1,BF,OK_341
7,1,BG,OK_341
3,1,BH,OK_341
4,1,BI,OK_341
6,1,BJ,OK_341
6,1,BK,OK_341
6,1,BL,OK_341
5,1,BM,OK_341
7,1,BN,OK_341
7,1,BO,OK_341
7,1,BP,OK_341
3,1,BQ,OK_341
5,1,BR,OK_341
7,1,BS,OK_341
4,1,BT,OK_341
6,1,BU,OK_341
7,1,BV,OK_341
6,1,BW,OK_341
4,1,BX,OK_341
7,1,BY,OK_341
7,1,BZ,OK_341
2,1,CA,OK_341
7,1,CB,OK_341
7,1,CC,OK_341
7,1,CD,OK_341
2,1,CE,OK_341
7,1,CF,OK_341
7,1,CG,OK_341
5,1,CH,OK_341
6,1,CI,OK_341
4,1,CJ,OK_341
2,1,CK,OK_341
7,1,CL,OK_341
7,1,CM,OK_341
2,1,CN,OK_341
5,1,CO,OK_341
6,1,CP,OK_341
1,1,CQ,OK_341
7,1,CR,OK_341
5,1,CS,OK_341
7,1,CT,OK_341
5,1,CU,OK_341
4,1,CV,OK_341
6,1,CW,OK_341
7,1,CX,OK_341
5,1,CY,OK_341
3,1,CZ,OK_341
7,1,DA,OK_341
7,1,DB,OK_341
6,1,DC,OK_341
1,1,DD,OK_341
4,1,DE,OK_341
5,1,DF,OK_341
6,1,DG,OK_341
7,1,A,OK_342
7,1,B,OK_342
6,1,C,OK_342
7,1,D,OK_342
6,1,E,OK_342
7,1,F,OK_342
7,1,G,OK_342
6,1,H,OK_342
7,1,I,OK_342
7,1,J,OK_342
6,1,K,OK_342
6,1,L,OK_342
5,1,M,OK_342
7,1,N,OK_342
6,1,O,OK_342
7,1,P,OK_342
7,1,Q,OK_342
6,1,R,OK_342
6,1,S,OK_342
7,1,T,OK_342
7,1,U,OK_342
7,1,V,OK_342
6,1,W,OK_342
7,1,X,OK_342
7,1,Y,OK_342
6,1,Z,OK_342
7,1,AA,OK_342
7,1,AB,OK_342
5,1,AC,OK_342
7,1,AD,OK_342
6,1,AE,OK_342
7,1,AF,OK_342
6,1,AG,OK_342
7,1,AH,OK_342
7,1,AI,OK_342
4,1,AJ,OK_342
7,1,AK,OK_342
7,1,AL,OK_342
7,1,AM,OK_342
7,1,AN,OK_342
6,1,AO,OK_342
7,1,AP,OK_342
7,1,AQ,OK_342
7,1,AR,OK_342
6,1,AS,OK_342
6,1,AT,OK_342
7,1,AU,OK_342
6,1,AV,OK_342
5,1,AW,OK_342
7,1,AX,OK_342
6,1,AY,OK_342
4,1,AZ,OK_342
4,1,BA,OK_342
1,1,BB,OK_342
6,1,BC,OK_342
4,1,BD,OK_342
7,1,BE,OK_342
7,1,BF,OK_342
5,1,BG,OK_342
4,1,BH,OK_342
6,1,BI,OK_342
6,1,BJ,OK_342
6,1,BK,OK_342
7,1,BL,OK_342
6,1,BM,OK_342
6,1,BN,OK_342
7,1,BO,OK_342
3,1,BP,OK_342
6,1,BQ,OK_342
6,1,BR,OK_342
6,1,BS,OK_342
5,1,BT,OK_342
6,1,BU,OK_342
6,1,BV,OK_342
7,1,BW,OK_342
6,1,BX,OK_342
7,1,BY,OK_342
7,1,BZ,OK_342
2,1,CA,OK_342
7,1,CB,OK_342
7,1,CC,OK_342
7,1,CD,OK_342
6,1,CE,OK_342
7,1,CF,OK_342
7,1,CG,OK_342
7,1,CH,OK_342
6,1,CI,OK_342
5,1,CJ,OK_342
3,1,CK,OK_342
7,1,CL,OK_342
7,1,CM,OK_342
7,1,CN,OK_342
7,1,CO,OK_342
7,1,CP,OK_342
7,1,CQ,OK_342
7,1,CR,OK_342
5,1,CS,OK_342
7,1,CT,OK_342
5,1,CU,OK_342
3,1,CV,OK_342
6,1,CW,OK_342
7,1,CX,OK_342
5,1,CY,OK_342
4,1,CZ,OK_342
7,1,DA,OK_342
7,1,DB,OK_342
6,1,DC,OK_342
5,1,DD,OK_342
7,1,DE,OK_342
7,1,DF,OK_342
6,1,DG,OK_342
7,1,A,OK_343
7,1,B,OK_343
7,1,C,OK_343
6,1,D,OK_343
6,1,E,OK_343
7,1,F,OK_343
7,1,G,OK_343
5,1,H,OK_343
6,1,I,OK_343
7,1,J,OK_343
7,1,K,OK_343
6,1,L,OK_343
7,1,M,OK_343
7,1,N,OK_343
7,1,O,OK_343
7,1,P,OK_343
6,1,Q,OK_343
3,1,R,OK_343
6,1,S,OK_343
7,1,T,OK_343
7,1,U,OK_343
7,1,V,OK_343
3,1,W,OK_343
7,1,X,OK_343
7,1,Y,OK_343
5,1,Z,OK_343
7,1,AA,OK_343
6,1,AB,OK_343
7,1,AC,OK_343
5,1,AD,OK_343
5,1,AE,OK_343
7,1,AF,OK_343
4,1,AG,OK_343
7,1,AH,OK_343
7,1,AI,OK_343
4,1,AJ,OK_343
6,1,AK,OK_343
7,1,AL,OK_343
6,1,AM,OK_343
7,1,AN,OK_343
7,1,AO,OK_343
7,1,AP,OK_343
7,1,AQ,OK_343
7,1,AR,OK_343
6,1,AS,OK_343
7,1,AT,OK_343
5,1,AU,OK_343
